ID	Age	English	BornInUK	Country	Sex	Condition	QuestionNo	REALQno	Answer	Psaid	CorrectAnswer	correctYN	Correct	Confidence	SecondAnswer	Switched	SaidYes	SaidNo	MajSaid	MajCorrect	MajDiffered	noDisagreed
1	5	4	2	USA	2	1	1	3	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
1	5	4	2	USA	2	1	2	8	2	no	2	no	1	5	2	0	0	12	no	1	0	0
1	5	4	2	USA	2	1	3	18	2	no	2	no	1	4	2	0	4	8	no	1	0	4
1	5	4	2	USA	2	1	5	2	2	no	2	no	1	5	2	0	0	12	no	1	0	0
1	5	4	2	USA	2	1	7	5	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
1	5	4	2	USA	2	1	8	6	2	no	2	no	1	5	2	0	0	12	no	1	0	0
1	5	4	2	USA	2	1	9	7	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
1	5	4	2	USA	2	1	11	10	2	no	2	no	1	4	2	0	4	8	no	1	0	4
1	5	4	2	USA	2	1	13	12	2	no	2	no	1	4	2	0	4	8	no	1	0	4
1	5	4	2	USA	2	1	15	14	2	no	2	no	1	4	2	0	4	8	no	1	0	4
1	5	4	2	USA	2	1	21	21	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
1	5	4	2	USA	2	1	22	22	2	no	2	no	1	5	2	0	4	8	no	1	0	4
1	5	4	2	USA	2	1	23	23	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
1	5	4	2	USA	2	1	24	24	2	no	2	no	1	4	2	0	0	12	no	1	0	0
2	2	4	1		2	1	1	3	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
2	2	4	1		2	1	2	8	2	no	2	no	1	5	2	0	0	12	no	1	0	0
2	2	4	1		2	1	3	18	2	no	2	no	1	4	2	0	4	8	no	1	0	4
2	2	4	1		2	1	4	1	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
2	2	4	1		2	1	5	2	2	no	2	no	1	5	2	0	4	8	no	1	0	4
2	2	4	1		2	1	6	4	2	no	2	no	1	5	2	0	2	10	no	1	0	2
2	2	4	1		2	1	7	5	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
2	2	4	1		2	1	9	7	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
2	2	4	1		2	1	10	9	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
2	2	4	1		2	1	11	10	2	no	2	no	1	5	2	0	2	10	no	1	0	2
2	2	4	1		2	1	16	15	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
2	2	4	1		2	1	20	20	2	no	2	no	1	5	2	0	4	8	no	1	0	4
2	2	4	1		2	1	22	22	2	no	2	no	1	4	2	0	2	10	no	1	0	2
3	5	6	2	Indonesia	2	1	1	3	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
3	5	6	2	Indonesia	2	1	3	18	2	no	2	no	1	4	2	0	4	8	no	1	0	4
3	5	6	2	Indonesia	2	1	4	1	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
3	5	6	2	Indonesia	2	1	7	5	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
3	5	6	2	Indonesia	2	1	10	9	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
3	5	6	2	Indonesia	2	1	12	11	1	yes	1	yes	1	3	1	0	12	0	yes	1	0	0
3	5	6	2	Indonesia	2	1	13	12	2	no	2	no	1	4	2	0	2	10	no	1	0	2
3	5	6	2	Indonesia	2	1	14	13	1	yes	1	yes	1	2	1	0	12	0	yes	1	0	0
3	5	6	2	Indonesia	2	1	15	14	2	no	2	no	1	4	2	0	4	8	no	1	0	4
3	5	6	2	Indonesia	2	1	17	16	2	no	2	no	1	4	2	0	4	8	no	1	0	4
3	5	6	2	Indonesia	2	1	19	19	1	yes	1	yes	1	3	1	0	10	2	yes	1	0	2
3	5	6	2	Indonesia	2	1	21	21	2	no	1	yes	0	3	2	0	0	12	no	0	0	0
3	5	6	2	Indonesia	2	1	24	24	2	no	2	no	1	3	2	0	2	10	no	1	0	2
4	5	5	2	USA	2	2	1	3	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
4	5	5	2	USA	2	2	2	8	2	no	2	no	1	2	2	0	0	12	no	1	0	0
4	5	5	2	USA	2	2	4	1	2	no	1	yes	0	0	2	0	0	12	no	0	0	0
4	5	5	2	USA	2	2	6	4	2	no	2	no	1	3	2	0	0	12	no	1	0	0
4	5	5	2	USA	2	2	8	6	2	no	2	no	1	5	2	0	4	8	no	1	0	4
4	5	5	2	USA	2	2	9	7	1	yes	1	yes	1	3	1	0	8	4	yes	1	0	4
4	5	5	2	USA	2	2	10	9	1	yes	1	yes	1	3	1	0	12	0	yes	1	0	0
4	5	5	2	USA	2	2	14	13	2	no	1	yes	0	3	2	0	0	12	no	0	0	0
4	5	5	2	USA	2	2	19	19	1	yes	1	yes	1	3	1	0	12	0	yes	1	0	0
4	5	5	2	USA	2	2	24	24	2	no	2	no	1	4	2	0	2	10	no	1	0	2
5	5	5	2	Malaysia	1	2	1	3	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
5	5	5	2	Malaysia	1	2	6	4	2	no	2	no	1	6	2	0	4	8	no	1	0	4
5	5	5	2	Malaysia	1	2	10	9	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
5	5	5	2	Malaysia	1	2	13	12	1	yes	2	no	0	0	1	0	10	2	yes	0	0	2
5	5	5	2	Malaysia	1	2	14	13	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
5	5	5	2	Malaysia	1	2	16	15	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
5	5	5	2	Malaysia	1	2	18	17	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
5	5	5	2	Malaysia	1	2	22	22	2	no	2	no	1	5	2	0	0	12	no	1	0	0
5	5	5	2	Malaysia	1	2	23	23	1	yes	1	yes	1	3	1	0	12	0	yes	1	0	0
6	5	4	2	South Africa	2	1	2	8	2	no	2	no	1	6	1	1	0	12	no	1	0	0
6	5	4	2	South Africa	2	1	6	4	1	yes	2	no	0	6	1	0	8	4	yes	0	0	4
6	5	4	2	South Africa	2	1	8	6	2	no	2	no	1	6	2	0	2	10	no	1	0	2
6	5	4	2	South Africa	2	1	12	11	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
6	5	4	2	South Africa	2	1	13	12	2	no	2	no	1	4	2	0	4	8	no	1	0	4
6	5	4	2	South Africa	2	1	14	13	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
6	5	4	2	South Africa	2	1	15	14	2	no	2	no	1	6	2	0	0	12	no	1	0	0
6	5	4	2	South Africa	2	1	17	16	2	no	2	no	1	6	2	0	2	10	no	1	0	2
6	5	4	2	South Africa	2	1	18	17	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
6	5	4	2	South Africa	2	1	19	19	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
6	5	4	2	South Africa	2	1	21	21	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
6	5	4	2	South Africa	2	1	23	23	2	no	1	yes	0	4	2	0	2	10	no	0	0	2
6	5	4	2	South Africa	2	1	24	24	2	no	2	no	1	2	2	0	4	8	no	1	0	4
7	5	6	2	China	2	2	3	18	2	no	2	no	1	5	2	0	4	8	no	1	0	4
7	5	6	2	China	2	2	6	4	2	no	2	no	1	6	2	0	2	10	no	1	0	2
7	5	6	2	China	2	2	7	5	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
7	5	6	2	China	2	2	8	6	2	no	2	no	1	6	2	0	0	12	no	1	0	0
7	5	6	2	China	2	2	10	9	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
7	5	6	2	China	2	2	11	10	1	yes	2	no	0	6	1	0	8	4	yes	0	0	4
7	5	6	2	China	2	2	12	11	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
7	5	6	2	China	2	2	16	15	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
7	5	6	2	China	2	2	17	16	2	no	2	no	1	6	2	0	2	10	no	1	0	2
7	5	6	2	China	2	2	18	17	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
7	5	6	2	China	2	2	19	19	2	no	1	yes	0	6	2	0	2	10	no	0	0	2
7	5	6	2	China	2	2	21	21	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
7	5	6	2	China	2	2	22	22	2	no	2	no	1	3	2	0	2	10	no	1	0	2
7	5	6	2	China	2	2	23	23	2	no	1	yes	0	4	2	0	0	12	no	0	0	0
8	5	6	2	China	2	1	1	3	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
8	5	6	2	China	2	1	2	8	2	no	2	no	1	6	2	0	0	12	no	1	0	0
8	5	6	2	China	2	1	3	18	2	no	2	no	1	6	2	0	4	8	no	1	0	4
8	5	6	2	China	2	1	4	1	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
8	5	6	2	China	2	1	5	2	2	no	2	no	1	6	2	0	2	10	no	1	0	2
8	5	6	2	China	2	1	7	5	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
8	5	6	2	China	2	1	9	7	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
8	5	6	2	China	2	1	13	12	2	no	2	no	1	6	2	0	4	8	no	1	0	4
8	5	6	2	China	2	1	15	14	2	no	2	no	1	6	2	0	2	10	no	1	0	2
8	5	6	2	China	2	1	17	16	2	no	2	no	1	6	2	0	0	12	no	1	0	0
8	5	6	2	China	2	1	20	20	2	no	2	no	1	6	2	0	2	10	no	1	0	2
8	5	6	2	China	2	1	21	21	1	yes	1	yes	1	6	1	0	12	0	yes	1	0	0
8	5	6	2	China	2	1	22	22	2	no	2	no	1	6	2	0	4	8	no	1	0	4
8	5	6	2	China	2	1	23	23	2	no	1	yes	0	2	2	0	4	8	no	0	0	4
9	5	6	2	Lithuania	2	1	5	2	2	no	2	no	1	0	2	0	2	10	no	1	0	2
9	5	6	2	Lithuania	2	1	11	10	2	no	2	no	1	1	2	0	4	8	no	1	0	4
9	5	6	2	Lithuania	2	1	12	11	1	yes	1	yes	1	1	1	0	8	4	yes	1	0	4
9	5	6	2	Lithuania	2	1	16	15	1	yes	1	yes	1	5	1	0	8	4	yes	1	0	4
9	5	6	2	Lithuania	2	1	18	17	1	yes	1	yes	1	6	1	0	12	0	yes	1	0	0
9	5	6	2	Lithuania	2	1	19	19	2	no	1	yes	0	2	2	0	2	10	no	0	0	2
9	5	6	2	Lithuania	2	1	20	20	2	no	2	no	1	5	2	0	0	12	no	1	0	0
10	5	6	2	China	2	2	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
10	5	6	2	China	2	2	2	8	2	no	2	no	1	1	2	0	0	12	no	1	0	0
10	5	6	2	China	2	2	3	18	2	no	2	no	1	5	2	0	4	8	no	1	0	4
10	5	6	2	China	2	2	5	2	2	no	2	no	1	4	2	0	0	12	no	1	0	0
10	5	6	2	China	2	2	11	10	2	no	2	no	1	6	2	0	0	12	no	1	0	0
10	5	6	2	China	2	2	12	11	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
10	5	6	2	China	2	2	16	15	2	no	1	yes	0	3	2	0	2	10	no	0	0	2
10	5	6	2	China	2	2	19	19	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
10	5	6	2	China	2	2	20	20	2	no	2	no	1	6	2	0	0	12	no	1	0	0
10	5	6	2	China	2	2	21	21	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
10	5	6	2	China	2	2	23	23	1	yes	1	yes	1	5	1	0	8	4	yes	1	0	4
11	2	5	2	United States	1	2	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
11	2	5	2	United States	1	2	4	1	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
11	2	5	2	United States	1	2	6	4	2	no	2	no	1	6	2	0	4	8	no	1	0	4
11	2	5	2	United States	1	2	7	5	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
11	2	5	2	United States	1	2	10	9	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
11	2	5	2	United States	1	2	13	12	2	no	2	no	1	5	2	0	4	8	no	1	0	4
11	2	5	2	United States	1	2	14	13	1	yes	1	yes	1	3	1	0	8	4	yes	1	0	4
11	2	5	2	United States	1	2	17	16	2	no	2	no	1	6	2	0	0	12	no	1	0	0
11	2	5	2	United States	1	2	19	19	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
11	2	5	2	United States	1	2	21	21	1	yes	1	yes	1	6	1	0	12	0	yes	1	0	0
11	2	5	2	United States	1	2	22	22	2	no	2	no	1	5	2	0	0	12	no	1	0	0
11	2	5	2	United States	1	2	24	24	2	no	2	no	1	5	2	0	4	8	no	1	0	4
12	5	4	2	Malaysia	2	2	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
12	5	4	2	Malaysia	2	2	2	8	2	no	2	no	1	5	2	0	0	12	no	1	0	0
12	5	4	2	Malaysia	2	2	3	18	2	no	2	no	1	5	2	0	4	8	no	1	0	4
12	5	4	2	Malaysia	2	2	7	5	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
12	5	4	2	Malaysia	2	2	8	6	2	no	2	no	1	5	2	0	2	10	no	1	0	2
12	5	4	2	Malaysia	2	2	10	9	1	yes	1	yes	1	6	1	0	12	0	yes	1	0	0
12	5	4	2	Malaysia	2	2	15	14	2	no	2	no	1	4	2	0	2	10	no	1	0	2
12	5	4	2	Malaysia	2	2	16	15	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
12	5	4	2	Malaysia	2	2	17	16	2	no	2	no	1	6	2	0	2	10	no	1	0	2
12	5	4	2	Malaysia	2	2	18	17	1	yes	1	yes	1	5	1	0	8	4	yes	1	0	4
12	5	4	2	Malaysia	2	2	19	19	1	yes	1	yes	1	5	1	0	8	4	yes	1	0	4
12	5	4	2	Malaysia	2	2	20	20	2	no	2	no	1	6	2	0	4	8	no	1	0	4
12	5	4	2	Malaysia	2	2	24	24	2	no	2	no	1	5	2	0	2	10	no	1	0	2
13	5	6	2	Hungary	2	2	3	18	2	no	2	no	1	6	1	1	4	8	no	1	0	4
13	5	6	2	Hungary	2	2	6	4	1	yes	2	no	0	3	1	0	12	0	yes	0	0	0
13	5	6	2	Hungary	2	2	9	7	1	yes	1	yes	1	6	1	0	12	0	yes	1	0	0
13	5	6	2	Hungary	2	2	10	9	2	no	1	yes	0	3	2	0	0	12	no	0	0	0
13	5	6	2	Hungary	2	2	12	11	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
13	5	6	2	Hungary	2	2	15	14	2	no	2	no	1	6	2	0	2	10	no	1	0	2
13	5	6	2	Hungary	2	2	16	15	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
13	5	6	2	Hungary	2	2	17	16	2	no	2	no	1	6	2	0	4	8	no	1	0	4
13	5	6	2	Hungary	2	2	18	17	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
13	5	6	2	Hungary	2	2	19	19	2	no	1	yes	0	0	2	0	4	8	no	0	0	4
13	5	6	2	Hungary	2	2	20	20	2	no	2	no	1	4	2	0	4	8	no	1	0	4
13	5	6	2	Hungary	2	2	22	22	2	no	2	no	1	6	2	0	4	8	no	1	0	4
13	5	6	2	Hungary	2	2	24	24	2	no	2	no	1	4	2	0	4	8	no	1	0	4
14	5	5	2	Poland	2	1	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
14	5	5	2	Poland	2	1	3	18	2	no	2	no	1	6	2	0	4	8	no	1	0	4
14	5	5	2	Poland	2	1	4	1	1	yes	1	yes	1	1	1	0	12	0	yes	1	0	0
14	5	5	2	Poland	2	1	9	7	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
14	5	5	2	Poland	2	1	10	9	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
14	5	5	2	Poland	2	1	11	10	2	no	2	no	1	6	2	0	2	10	no	1	0	2
14	5	5	2	Poland	2	1	13	12	2	no	2	no	1	6	2	0	2	10	no	1	0	2
14	5	5	2	Poland	2	1	15	14	2	no	2	no	1	6	2	0	4	8	no	1	0	4
14	5	5	2	Poland	2	1	19	19	1	yes	1	yes	1	5	1	0	8	4	yes	1	0	4
14	5	5	2	Poland	2	1	20	20	2	no	2	no	1	6	2	0	2	10	no	1	0	2
14	5	5	2	Poland	2	1	22	22	2	no	2	no	1	6	2	0	2	10	no	1	0	2
14	5	5	2	Poland	2	1	23	23	2	no	1	yes	0	6	2	0	4	8	no	0	0	4
14	5	5	2	Poland	2	1	24	24	2	no	2	no	1	5	2	0	0	12	no	1	0	0
15	5	4	2	USA	1	1	1	3	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
15	5	4	2	USA	1	1	2	8	2	no	2	no	1	5	2	0	0	12	no	1	0	0
15	5	4	2	USA	1	1	3	18	2	no	2	no	1	5	2	0	4	8	no	1	0	4
15	5	4	2	USA	1	1	4	1	2	no	1	yes	0	2	2	0	0	12	no	0	0	0
15	5	4	2	USA	1	1	6	4	2	no	2	no	1	5	2	0	4	8	no	1	0	4
15	5	4	2	USA	1	1	7	5	1	yes	1	yes	1	5	1	0	8	4	yes	1	0	4
15	5	4	2	USA	1	1	8	6	2	no	2	no	1	5	2	0	2	10	no	1	0	2
15	5	4	2	USA	1	1	9	7	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
15	5	4	2	USA	1	1	10	9	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
15	5	4	2	USA	1	1	11	10	2	no	2	no	1	5	2	0	0	12	no	1	0	0
15	5	4	2	USA	1	1	14	13	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
15	5	4	2	USA	1	1	15	14	2	no	2	no	1	5	2	0	0	12	no	1	0	0
15	5	4	2	USA	1	1	16	15	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
15	5	4	2	USA	1	1	18	17	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
15	5	4	2	USA	1	1	19	19	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
15	5	4	2	USA	1	1	21	21	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
15	5	4	2	USA	1	1	23	23	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
16	5	6	2	Poland	2	1	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
16	5	6	2	Poland	2	1	2	8	2	no	2	no	1	4	2	0	0	12	no	1	0	0
16	5	6	2	Poland	2	1	5	2	2	no	2	no	1	4	2	0	4	8	no	1	0	4
16	5	6	2	Poland	2	1	9	7	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
16	5	6	2	Poland	2	1	10	9	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
16	5	6	2	Poland	2	1	14	13	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
16	5	6	2	Poland	2	1	17	16	2	no	2	no	1	5	2	0	0	12	no	1	0	0
16	5	6	2	Poland	2	1	18	17	1	yes	1	yes	1	2	1	0	8	4	yes	1	0	4
16	5	6	2	Poland	2	1	19	19	2	no	1	yes	0	2	2	0	0	12	no	0	0	0
17	5	6	2	Norway	2	1	1	3	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
17	5	6	2	Norway	2	1	2	8	2	no	2	no	1	4	2	0	0	12	no	1	0	0
17	5	6	2	Norway	2	1	3	18	2	no	2	no	1	4	2	0	4	8	no	1	0	4
17	5	6	2	Norway	2	1	5	2	2	no	2	no	1	3	2	0	2	10	no	1	0	2
17	5	6	2	Norway	2	1	6	4	2	no	2	no	1	3	2	0	0	12	no	1	0	0
17	5	6	2	Norway	2	1	7	5	2	no	1	yes	0	6	2	0	0	12	no	0	0	0
17	5	6	2	Norway	2	1	8	6	2	no	2	no	1	6	2	0	0	12	no	1	0	0
17	5	6	2	Norway	2	1	11	10	2	no	2	no	1	5	2	0	0	12	no	1	0	0
17	5	6	2	Norway	2	1	12	11	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
17	5	6	2	Norway	2	1	15	14	2	no	2	no	1	3	2	0	0	12	no	1	0	0
17	5	6	2	Norway	2	1	23	23	2	no	1	yes	0	2	2	0	2	10	no	0	0	2
18	5	4	1		1	2	1	3	1	yes	1	yes	1	6	1	0	10	2	yes	1	0	2
18	5	4	1		1	2	2	8	2	no	2	no	1	3	2	0	0	12	no	1	0	0
18	5	4	1		1	2	4	1	1	yes	1	yes	1	6	1	0	8	4	yes	1	0	4
18	5	4	1		1	2	5	2	2	no	2	no	1	6	2	0	0	12	no	1	0	0
18	5	4	1		1	2	6	4	2	no	2	no	1	6	2	0	2	10	no	1	0	2
18	5	4	1		1	2	7	5	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
18	5	4	1		1	2	9	7	2	no	1	yes	0	6	2	0	2	10	no	0	0	2
18	5	4	1		1	2	10	9	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
18	5	4	1		1	2	12	11	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
18	5	4	1		1	2	13	12	2	no	2	no	1	6	2	0	2	10	no	1	0	2
18	5	4	1		1	2	14	13	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
18	5	4	1		1	2	16	15	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
18	5	4	1		1	2	20	20	2	no	2	no	1	6	2	0	0	12	no	1	0	0
18	5	4	1		1	2	21	21	1	yes	1	yes	1	2	1	0	8	4	yes	1	0	4
18	5	4	1		1	2	22	22	2	no	2	no	1	6	2	0	0	12	no	1	0	0
18	5	4	1		1	2	24	24	2	no	2	no	1	6	2	0	2	10	no	1	0	2
19	5	6	2	Slovakia	2	1	1	3	1	yes	1	yes	1	3	1	0	10	2	yes	1	0	2
19	5	6	2	Slovakia	2	1	2	8	2	no	2	no	1	4	1	1	0	12	no	1	0	0
19	5	6	2	Slovakia	2	1	3	18	2	no	2	no	1	6	2	0	4	8	no	1	0	4
19	5	6	2	Slovakia	2	1	4	1	1	yes	1	yes	1	2	1	0	12	0	yes	1	0	0
19	5	6	2	Slovakia	2	1	6	4	2	no	2	no	1	5	2	0	2	10	no	1	0	2
19	5	6	2	Slovakia	2	1	9	7	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
19	5	6	2	Slovakia	2	1	13	12	2	no	2	no	1	5	2	0	4	8	no	1	0	4
19	5	6	2	Slovakia	2	1	15	14	2	no	2	no	1	3	2	0	2	10	no	1	0	2
19	5	6	2	Slovakia	2	1	16	15	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
19	5	6	2	Slovakia	2	1	17	16	2	no	2	no	1	6	2	0	2	10	no	1	0	2
19	5	6	2	Slovakia	2	1	19	19	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
19	5	6	2	Slovakia	2	1	21	21	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
20	5	6	2	Hong Kong	1	1	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
20	5	6	2	Hong Kong	1	1	4	1	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
20	5	6	2	Hong Kong	1	1	5	2	2	no	2	no	1	4	2	0	2	10	no	1	0	2
20	5	6	2	Hong Kong	1	1	6	4	2	no	2	no	1	4	2	0	4	8	no	1	0	4
20	5	6	2	Hong Kong	1	1	8	6	2	no	2	no	1	5	2	0	2	10	no	1	0	2
20	5	6	2	Hong Kong	1	1	9	7	2	no	1	yes	0	2	2	0	2	10	no	0	0	2
20	5	6	2	Hong Kong	1	1	11	10	2	no	2	no	1	5	2	0	0	12	no	1	0	0
20	5	6	2	Hong Kong	1	1	13	12	1	yes	2	no	0	4	1	0	8	4	yes	0	0	4
20	5	6	2	Hong Kong	1	1	15	14	2	no	2	no	1	3	2	0	0	12	no	1	0	0
20	5	6	2	Hong Kong	1	1	17	16	2	no	2	no	1	5	2	0	4	8	no	1	0	4
20	5	6	2	Hong Kong	1	1	18	17	1	yes	1	yes	1	3	1	0	12	0	yes	1	0	0
20	5	6	2	Hong Kong	1	1	19	19	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
20	5	6	2	Hong Kong	1	1	21	21	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
20	5	6	2	Hong Kong	1	1	22	22	2	no	2	no	1	5	2	0	0	12	no	1	0	0
21	5	6	2	TURKEY	2	2	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
21	5	6	2	TURKEY	2	2	3	18	2	no	2	no	1	4	2	0	4	8	no	1	0	4
21	5	6	2	TURKEY	2	2	4	1	1	yes	1	yes	1	3	1	0	8	4	yes	1	0	4
21	5	6	2	TURKEY	2	2	7	5	1	yes	1	yes	1	3	1	0	12	0	yes	1	0	0
21	5	6	2	TURKEY	2	2	8	6	2	no	2	no	1	5	2	0	4	8	no	1	0	4
21	5	6	2	TURKEY	2	2	9	7	2	no	1	yes	0	3	2	0	0	12	no	0	0	0
21	5	6	2	TURKEY	2	2	10	9	1	yes	1	yes	1	5	1	0	12	0	yes	1	0	0
21	5	6	2	TURKEY	2	2	11	10	1	yes	2	no	0	4	1	0	8	4	yes	0	0	4
21	5	6	2	TURKEY	2	2	12	11	1	yes	1	yes	1	4	1	0	8	4	yes	1	0	4
21	5	6	2	TURKEY	2	2	13	12	2	no	2	no	1	2	2	0	2	10	no	1	0	2
21	5	6	2	TURKEY	2	2	14	13	1	yes	1	yes	1	1	1	0	8	4	yes	1	0	4
21	5	6	2	TURKEY	2	2	17	16	2	no	2	no	1	5	2	0	0	12	no	1	0	0
21	5	6	2	TURKEY	2	2	21	21	2	no	1	yes	0	2	2	0	0	12	no	0	0	0
21	5	6	2	TURKEY	2	2	22	22	2	no	2	no	1	5	2	0	2	10	no	1	0	2
22	5	5	2	Poland	2	2	1	3	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
22	5	5	2	Poland	2	2	4	1	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
22	5	5	2	Poland	2	2	5	2	2	no	2	no	1	2	2	0	4	8	no	1	0	4
22	5	5	2	Poland	2	2	8	6	2	no	2	no	1	4	2	0	4	8	no	1	0	4
22	5	5	2	Poland	2	2	10	9	1	yes	1	yes	1	3	1	0	10	2	yes	1	0	2
22	5	5	2	Poland	2	2	11	10	2	no	2	no	1	4	2	0	0	12	no	1	0	0
22	5	5	2	Poland	2	2	12	11	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
22	5	5	2	Poland	2	2	13	12	1	yes	2	no	0	4	1	0	12	0	yes	0	0	0
22	5	5	2	Poland	2	2	14	13	1	yes	1	yes	1	4	1	0	12	0	yes	1	0	0
22	5	5	2	Poland	2	2	19	19	2	no	1	yes	0	4	2	0	4	8	no	0	0	4
22	5	5	2	Poland	2	2	20	20	1	yes	2	no	0	4	1	0	10	2	yes	0	0	2
22	5	5	2	Poland	2	2	22	22	2	no	2	no	1	4	2	0	4	8	no	1	0	4
22	5	5	2	Poland	2	2	23	23	1	yes	1	yes	1	4	1	0	10	2	yes	1	0	2
22	5	5	2	Poland	2	2	24	24	2	no	2	no	1	4	2	0	4	8	no	1	0	4
23	5	6	2	Hong Kong	2	1	1	3	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
23	5	6	2	Hong Kong	2	1	2	8	2	no	2	no	1	5	2	0	0	12	no	1	0	0
23	5	6	2	Hong Kong	2	1	7	5	1	yes	1	yes	1	5	1	0	10	2	yes	1	0	2
23	5	6	2	Hong Kong	2	1	9	7	1	yes	1	yes	1	6	1	0	12	0	yes	1	0	0
23	5	6	2	Hong Kong	2	1	17	16	2	no	2	no	1	6	2	0	0	12	no	1	0	0
